id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен
3926847,5,сотрудник позвонил и всё понятно объяснил спасибо,,,,,
3926885,5,спасибо вам татьяна хорошего дня,,,,,
3926964,5,благодарю ук за оперативность и решение моего вопроса,,,,,
3927060,1,хорошо,,,,,
3927330,5,сотрудник супер вежливый и работа выполнена на,,,,,
3927378,5,спасибо очень быстро приняли меры,,,,,
3927480,5,все доступно объяснили,,,,,
3927514,5,отличный специалист все показал рассказал объяснил,,,,,
3927621,5,отзывчивые менеджеры всем спасибо за быстроту,,,,,
3927634,5,дана консультация жду решения,,,,,
3927815,5,оперативно и четко решен вопрос благодарю,,,,,
3927826,5,все на высшем уровне,,,,,
3927965,5,спасибо что включили кран,,,,,
3928090,5,лучший специалист спасибо,,,,,
3928119,5,проблема не решена но даны исчерпывающие разъяснения и рекомеедации,,,,,
3928138,5,идеально,,,,,
3928192,5,спасибо большое за помощь мария решила быстро вопрос настоящий специалист,,,,,
3928288,5,все прошло быстро спасибо сотруднику,,,,,
3928290,5,благодаря помощи анастасии быстро всё решили отличная оперативная работа,,,,,
3928297,5,быстро и оперативно спасибо мастеру,,,,,
3928345,5,спасибо за вашу работу,,,,,
3928349,5,все устранили в короткие сроки молодцы,,,,,
3928497,5,быстро качественно без лишних вопросов и нюансов,,,,,
3928714,5,оперативно качественно спасибо,,,,,
3928888,5,спасибо за быстрое решение вопроса,,,,,
3929431,5,мгновенно спасибо,,,,,
3929549,5,оказалось что это не авария а нюансы системы водоснабжения и отопления всё подробно объяснили спасибо,,,,,
3929557,5,спасибо отличная работа прекрасный коллектив,,,,,
3929624,5,спасибо оперативно устранили проблему,,,,,
3929881,5,быстро понятно спасибо,,,,,
3929910,5,вопрос решен,,,,,
3929918,4,спасибо за проявленное участие и инциативу,,,,,
3929997,5,хоть на заявки быстро отреагировали,,,,,
3930019,5,заменили,,,,,
3930202,5,спасибо большое за оперативное реагирование и устранение неисправностей,,,,,
3930255,5,большое спасибо за оперативность решения вопроса,,,,,
3930387,5,грамотный специалист,,,,,
3930751,5,электрик быстро пришёл и всё устранил спасибо очень доволен работой,,,,,
3930767,5,спасибо за оперативность желательно проверить и другие столбы освещения,,,,,
3930838,5,супер оперативно,,,,,
3930866,5,быстро умтранили,,,,,
3930927,5,оперативно и качественно мастер решил проблему огромное спасибо ему,,,,,
3931016,5,быстро исправили спасибо,,,,,
3931695,5,благодарю за помощь,,,,,
3932129,5,оперативно аккуратно в удобное время,,,,,
3932312,5,быстро обработали заявку спасибо за оперативность,,,,,
3932459,5,молодцы спасибо,,,,,
3932495,5,всё сделали отлично,,,,,
3932575,5,хороший мастер сделал всё быстро,,,,,
3932622,3,проблема решена после того как сходил в офис и разьяснил на пальцах,,,,,
3932847,5,работа выполнена в кратчайший срок благодарю,,,,,
3932946,5,мастер пришел на следующий день и ответил на все вопросы выдал рекомендации по устранению проблемы спасибо,,,,,
3932950,5,все сделали очень быстро спасибо большое,,,,,
3932971,5,при личном общении были решены все вопросы полное взаимопонимание отлично выполненная работа,,,,,
3933019,5,всё супер,,,,,
3933123,5,спасибо всё оперативно сделано,,,,,
3933159,5,спасибо отреагировали очень быстро,,,,,
3933243,5,очень быстро отреагировали посмотрим как дальше будет,,,,,
3933289,5,здравствуйте спасибо геннадию за работу все проверил и решил работу просьба если ранее вопрос не решен то не закрывать заявки просто так а передавать информацию специалистам в указанной сфере,,,,,
3933331,5,благодарю за оперативное решение ответственный сотрудник держал меня в курсе выполнения заявки за что ему отдельное спасибо очень клиентоориентированный подход спасибо,,,,,
3933799,5,вауу супер спасибо,,,,,
3933980,5,наконец то спасибо,,,,,
3934049,5,огромное спасибо очень помогли быстро и профессионально,,,,,
3934120,5,все нормально спасибо,,,,,
3934243,5,спасибо огромное татьяне вопрос решился очень оперативно и четко,,,,,
3934485,5,спасибо оператору деж аварийной смене за оперативную работу,,,,,
3934520,1,проблему решили временно надеюсь люк поменяют,,,,,
3934549,5,отреагировали оперативно проблему решили и исправили по звонку телефона,,,,,
3934613,5,ольга птушкина очень быстро и грамотно решила наш вопрос большое спасибо,,,,,
3934650,5,спасибо за обратную связь,,,,,
3934651,5,очень оперативно внесли данные по поверке,,,,,
3934695,5,спасибо вам большое быстро среагировали,,,,,
3934911,2,решилось само собой,,,,,
3934913,5,сантехник очень быстро отключил воду а сварщик очень быстро и качественно устранил проблему вновь надеюсь больше не увидимся,,,,,
3934970,5,быстро среагировали,,,,,
3935103,5,все сделали в течении часа спасибо,,,,,
3935268,5,большое спасибо я оперативно все сделали,,,,,
3935291,5,спасибо за фотоотчет,,,,,
3935478,5,спасибо большое свет сделали,,,,,
3935483,5,быстро отреагировали пятерка спасибо,,,,,
3935575,5,мастер своего дела,,,,,
3935602,5,отличный сантехник спасибо за работу,,,,,
3935655,5,замечания устранены,,,,,
3935801,5,оперативно исправили неполадку спасибо,,,,,
3935871,5,огромная благодарность за оперативное и корректное решение моего вопроса,,,,,
3935906,5,супер спасибо большое,,,,,
3936198,5,татьяна супер сотрудник оперативно решает все вопросы касательно аренды парковочного места в пригороде лесном татьяна максимально ответственный и отзывчивый человек лучший сотрудник в управляющей компании по моему личному мнению,,,,,
3936258,5,реагировали быстро отключили сигнализацию пожарный тревоги спасибо огромное,,,,,
3936309,5,спасибо что проверили пеекрасная работа,,,,,
3936353,5,спасибо оперативно,,,,,
3936497,3,ответили быстро но увы ничего не смогут сделать,,,,,
3936508,5,спасибо за быстрое устранение проблемы,,,,,
3936546,5,здравствуйте большое спасибо дежурному диспетчеру перезвонил в течение минут от подачи заявки благодарю за сотрудничество с уважением ю п,,,,,
3936571,5,четко и понятно спасибо,,,,,
3936715,5,спасибо оператор умничка,,,,,
3936835,5,спасибо большое проблему мастер решил быстро и качественно,,,,,
3936898,5,спасибо валерию все исправил теперь дома тишина и спокойствие,,,,,
3936999,5,лифт работает спасибо,,,,,
3937078,5,спасибо оперативно и качественно,,,,,
3937325,5,специалисты приехали быстро спустили грузовой застрявший лифт на этаж освободили человека большое спасибо,,,,,
3937478,5,ольга большое спасибо хорошего дня,,,,,
3937801,4,надписи убраны но внешний вид панелей щита испорчен остались царапины,,,,,
3937869,5,все решили оперативно,,,,,
3938059,5,работы непосредственно по замене сливной фурнитуры ванны выполнены быстро и качественно а вот согласование работ процесс бесконечный к сожалению и не в пользу собственника хорошо что удалось достичь консенсуса,,,,,
3938452,4,устранили быстро хотелось бы заметить в целом недостатки крепления как в проектировании когда в металлическую дверь доводчики крепятся обычными саморезами по кол ву дырок от старых мест видно что сама по себе методика крепления не продумана саморез в металл слабо живущее решение с недолгим жизненным циклом,,,,,
3938472,5,очень быстро ответили,,,,,
3938558,5,мастер достаточно быстро решил наш вопрос надо было повернуть направление регулятора температуры на батарее отопления в другую сторону после выполнения работы аккуратно все протер что приятно большое спасибо,,,,,
3938590,5,все оперативно и качественно,,,,,
3938597,5,все было сделано быстро и профессионально,,,,,
3938642,5,хороший сотрудник приятно общаться и получать ответы на все вопросы,,,,,
3938725,5,очень быстро оперативно ответили спасибо,,,,,
3938879,5,спасибо мастерам за оперативность,,,,,
3938894,5,спасибо что быстро ответили,,,,,
3939087,5,спасибо большое вам за качественную работу,,,,,
3939089,5,спасибо вам за понимание,,,,,
3939235,5,очень приятный инженер,,,,,
3939342,5,благодарю за починку лифта работает,,,,,
3939350,5,оперативно сделали спасибо,,,,,
3939447,5,быстро и четко спасибо,,,,,
3939683,5,спасибо большое за уборку,,,,,
3939792,5,молодцы даже нашли время проконсультировать,,,,,
3939998,5,молодцы большое спасибо оксана,,,,,
3940096,5,супер теперь кнопка светится,,,,,
3940214,5,очень оперативно спасибо огромное,,,,,
3940375,5,пришли окна подкрутили быстро,,,,,
3940395,5,спасибо что поставили теперь ждем отопления чтоб понять работает или нет,,,,,
3940684,5,спасибо вам за работу,,,,,
3940717,5,быстро для подъезда вполне хорошо,,,,,
3940757,5,спасибо все понятно и благодушно разъяснили,,,,,
3940842,5,быстро устранили,,,,,
3940861,5,мастер все сделал быстро все отлично работой довольна,,,,,
3940903,5,спасибо за оперативную обратную связь,,,,,
3940995,5,спасибо за грамотного специалиста,,,,,
3941055,5,отличный специалист максим луговой,,,,,
3941141,5,большое спасибо всё сделали,,,,,
3941162,5,отличная работа очень профессиональный и вежливый сотрудник,,,,,
3941310,5,быстро сработали позвонили сказали что все хорошо ложная тревога,,,,,
3941386,5,быстро и оперативно демонтировали замок,,,,,
3941457,5,оперативно благодарю,,,,,
3941503,5,большое спасибо сантехнику,,,,,
3941548,5,супер быстро помогли по телефону помогли все решить отлично,,,,,
3941672,5,лифт снова работает заявку исполнили очень быстро,,,,,
3941724,5,если бы не сотрудник ук никита уборщицы бы никогда нормально не помыли нам этаж,,,,,
3941762,5,проблема устранена достаточно оперативно,,,,,
3941800,5,спасибо сотруднику ук никита благодаря ему нам нормально помыли этаж спасибо большое,,,,,
3941819,5,вопросов нет молодцы супер оперативно,,,,,
3941927,5,всё прошло отлично заранее позвонил предупредил о приходе сделал всё быстро вежливый разулся хотя я говорил что не нужно у нас пыльно спасибо,,,,,
3941951,5,благодарю от имени деток и их родителей,,,,,
3942001,5,отлично спасибо большое,,,,,
3942424,5,оперативно мастер подошёл все неполадки устранены мастер тактичный молодой человек спасибо,,,,,
3942447,5,исправлено,,,,,
3942595,5,благодарю за оперативность хорошего дня,,,,,
3942634,5,оперативно решили вопрос спасибо,,,,,
3942777,5,замечательный мастер,,,,,
3942812,5,скорость супер,,,,,
3942818,5,быстро проучила,,,,,
3942831,5,роман и его коллега супер специалисты,,,,,
3942841,5,спасибо большое мария,,,,,
3942887,5,огромное спасибо за помощь и проделанную вами работу,,,,,
3943072,5,большое спасибо ольге очень помогла и ответила на все вопросы,,,,,
3943196,5,выполнена отлично,,,,,
3943364,5,спасибо за быстрое реагирование заявки,,,,,
3943589,5,все работает спасибо,,,,,
3943607,5,супербыстро спасибо,,,,,
3943634,5,огромное спасибо сантехнику геннадию за качественно оказанную услугу и профессионализм приятно иметь дело с такими людьми,,,,,
3944008,5,спасибо вопрос решен в сжатые сроки и была предоставлена обратная связь,,,,,
3944164,5,электрик снял показания будем ждать ответ,,,,,
3944488,5,спасибо огромное за понимание,,,,,
3944509,5,течь устранена,,,,,
3944648,5,спасибо за проверку за обратный звонок и разъяснение,,,,,
3944742,5,спасибо но можно убирать регулярно и без заявок,,,,,
3944810,5,быстро оперативно,,,,,
3944861,5,оперативно решила проблему,,,,,
3944876,5,всё быстро и оперативно,,,,,
3944996,5,спасибо большое всё отлично,,,,,
3945026,5,все быстро и в срок спасибо,,,,,
3945035,5,очень добрая женщина,,,,,
3945081,5,спасибо вам большое,,,,,
3945243,4,небольшая неточность в консультации нужно набрать код от домофона и нажать колокольчик на панели иначе в домашний подъезд не пропускают,,,,,
3945310,5,супер специалисты,,,,,
3945582,5,выполнено быстро но хотелось бы чтобы этого не происходило,,,,,
3945698,5,все рассказали и объяснили,,,,,
3945720,5,спасибо большое все отлично,,,,,
3945746,5,все оперативно быстро спасибо,,,,,
3945794,5,спасибо на удивление вопрос был решён быстро и оперативно,,,,,
3945901,5,решил ситуацию быстро спасибо,,,,,
3946019,5,спасибо большое все выполнено быстро и качественно,,,,,
3946026,5,андрей всё сделал хорошо,,,,,
3946274,5,да спасибо теперь лифт заработал,,,,,
3946414,5,специалист прекрасно выполнил работу благодарна за отзывчивость больше бы таких сотрудников,,,,,
3946690,5,быстро решили проблему,,,,,
3946716,5,очень оперативно справились,,,,,
3946729,5,спасибо очень быстро отреагировали,,,,,
3946768,5,все сделано оперативно мастер воронков сергей сделал все быстро,,,,,
3946799,5,очень оперативно решили проблему,,,,,
3946853,5,все хорошо спасибо,,,,,
3946899,5,добрый день работы исполнены благодарю,,,,,
3946934,5,спасибо татьяне всю информацию обновили,,,,,
3947311,5,очень подробно большое спасибо за консультацию,,,,,
3947432,5,огромное спасибо сергею,,,,,
3947727,5,отзывчивые приятные готовы были сразу оформить акт но ещё раз проверили сушилку и обнаружили сто есть кнопка включения,,,,,
3947806,5,спасибо что в нашей ук есть такие специалисты причина отсутствия электричества была найдена сразу и быстро устранена,,,,,
3947834,5,большое спасибо за роботу,,,,,
3947929,5,прекрасно выполненная работа получил ценную рекомендацию на будущее спасибо,,,,,
3947984,5,быстро отключили пожарную вытяжку,,,,,
3948043,5,потрясающе,,,,,
3948159,5,сделали все быстро и качественно,,,,,
3948185,5,быстро приехал мастер составили акт,,,,,
3948217,5,спасибо татьяна,,,,,
3948226,5,супер мега оперативно спасибо,,,,,
3948403,5,отличная работа мастера быстро и качественно,,,,,
3948418,5,большое спасибо за своевременную обратную связь всё чётко объяснили культурно,,,,,
3948436,5,отличный мастер большое спасибо за помощь,,,,,
3948528,5,благодарим за оперативность и понимание,,,,,
3948632,5,спасибо большое за оперативность и качество,,,,,
3948735,5,спасибо что решили свою проблему а то как то не очень платишь вовремя а тебе про долг пишут,,,,,
3948738,5,разобрались спасибо,,,,,
3948958,5,мастер быстро пришёл быстро понял в чем проблема и быстро устранил её в общем всё отлично спасибо,,,,,
3949033,5,работа выполнена на отлично быстро и качественно спасибо большое,,,,,
3949214,5,спасибо молодцы,,,,,
3949304,5,спасибо за быстрое и качественное решение вопроса,,,,,
3949394,5,все отлично специалист пришёл через минут после заявки все оперативно починил,,,,,
3949561,5,спасибо огромное но уборка лифта это временное решение проблеммы потому что в них гадят систематически просьба выявить и наказать нарушителей,,,,,
3949596,5,мастер самый лучший спасибо вам огромное за таких сотрудников,,,,,
3949613,5,спасибо так быстро сделали красивую светодиодную лампу поставили,,,,,
3949687,5,оперативно отреагировали на заявку и устранили,,,,,
3949875,5,доброго дня спасибо за таких прекрасных сотрудников,,,,,
3949884,5,спасибо за оперативность после укладки плитки остались незаделанные швы на стыке для сравнения на этаже в холле швы ровно закрыты просьба завершить работу до конца,,,,,
3950162,5,заявка выполнена со слов электрика заявка выполнена в квартире собственник не был там не проживает,,,,,
3950433,5,мастер пришёл быстро все быстро сделал,,,,,
3950683,5,огромнейшее спасибо максимально быстро и качественно просто сотрудник месяца,,,,,
3950754,5,спасибо вам большое за оперативность и качество,,,,,
3950893,5,вот это скорость спасибо,,,,,
3951189,5,шикарный специалист спасибо за отличную работу и скорость,,,,,
3951598,5,в первый раз так быстро,,,,,
3951714,5,доброе утро спасибо только большая просьба ранее в этом светильнике мы меняли лампочку и т к не было лампочки с цоколем мы ставили переходник верните его пожалуйста,,,,,
3952062,5,оперативно и качественно,,,,,
3952142,5,остановили течь дали рекомендации что делать дальше большое спасибо,,,,,
3952250,5,оперативно и вежливо такого нет в москве,,,,,
3952354,5,спасибо за оперативность но я так и не поняла почему редукторы нам поставили плохие когда всем меняли,,,,,
3952439,5,спасибо большое сантехник быстро устранил засор,,,,,
3952649,5,огромное спасибо за оперативность,,,,,
3952848,5,приехали быстро всё сделали чётко благодарю,,,,,
3953130,5,вода стала теплее,,,,,
3953192,5,спасибо большое мастеру все быстро сделал,,,,,
3953263,5,спасибо за быструю и качественную работу,,,,,
3953366,5,всё подробно показали и объяснили спасибо,,,,,
3953752,5,спасибо за разъяснения,,,,,
3953818,5,сантехник объяснил причину проблемы что для хорошего напора воды нужно менять на смеситель с картриджем теперь понятно спасибо,,,,,
3953824,5,быстро четко,,,,,
3954582,5,отличный мастер решил профессионально вопрос большое спасибо,,,,,
3954839,5,спасибо вам большое консультанты помогли с решением проблем объяснили все очень доступно спасибо вам огромное,,,,,
3955070,5,супер менеджер,,,,,
3955195,5,спасибо большое за быструю реакцию успокоили,,,,,
3858246,1,кнопка лифта этажа в грузовом лифте до сих пор не работает,,,,,
3861485,1,кнопки все вываливаются,,,,,
3862765,1,будем верить что действительно травили,,,,,
4237692,5,быстро прислали код единственное что смущает коды легкие слишком,,,,,
4237302,5,спасибо быстро и оперативно закрепили светильник,,,,,
4237239,5,все быстро решили спасибо,,,,,
4237163,5,оперативное решение вопроса спасибо,,,,,
4237053,5,благодарю за оперативное предоставление информации,,,,,
4236894,5,всё прекрасно и оперативно но акт хотелось бы получить,,,,,
4236872,5,все отлично большое спасибо,,,,,
4236740,5,спасибо за оперативность супер,,,,,
4236551,5,спасибо за быстрый ответ все понятно объяснили,,,,,
4236530,5,молниеносно,,,,,
4236469,5,большое спасибо за оперативный ответ,,,,,
4236406,5,все отлично сантехник оперативно пришел при мне все устранил видно что спец в своем деле,,,,,
4236382,5,оперативно профессионально все устранено спасибо,,,,,
4236102,5,мастер молодец,,,,,
4235894,5,специалист вышел на связь по заявке достаточно быстро консультация уже не требовалась муж справился с задачей самостоятельно,,,,,
4235790,5,добросовестный мастер виктор,,,,,
4235478,5,к сожалению протечка все равно есть небольшая нужно менять гайку,,,,,
4235471,5,батарея опять остыла что то идёт не так почему заявка закрыты,,,,,
4235354,5,всё отлично сделали в тот де день спасибо,,,,,
4235110,5,не понимаю как можно отрапортовать что работа выполнена когда как скрипела дверь и хлопала так и все осталось без изменений,,,,,
4234433,5,благадарю вас за оказанную услугу,,,,,
4234406,5,спасибо антону за грамотность в своей работе,,,,,
4234317,5,вопрос не решен,,,,,
4234085,5,спасибо дмитрию пришел оперативно все сделал,,,,,
4233842,5,спасибо за оперативное решение заявки,,,,,
4233795,5,здравствуйте мне нужны подтверждения оплаты а не квитанции пришлите пожалуйста,,,,,
4233537,5,вопрос за декабрь сумма более т р из за чего такая большая разница,,,,,
4233528,5,быстро со слов сантехника все сделали,,,,,
4233496,5,мастер пришел быстро пломбу тоже поставил быстро спасибо,,,,,
4233386,5,по самой консультации вопросов нет а вот то что при обновлении приложения слетают настройки нехорошо,,,,,
4233334,5,а как мне получить схемы от застройщика я боюсь повредить проводку розеток и выключателей при монтаже,,,,,
4233035,5,оперативно пришли выполнили осмотр составили акт на все интересующие вопросы ответили благодарю,,,,,
4233009,5,все хорошо и быстро,,,,,
4232957,5,мастер молодец быстро и все качественно сделал,,,,,
4232822,5,оперативно восстановили элетроэнергию,,,,,
4232820,5,довольно быстро ликвидировали отсутствие электричества,,,,,
4232446,5,вежливый специалист,,,,,
4232359,5,кирилл спасибо позвонили разъяснили что нет таких ограничении у нас,,,,,
4232163,5,ответ на вопрос предоставлен,,,,,
4232155,5,сантехник валерий объяснил все по телефону пока проблем нет,,,,,
4232114,5,быстро и оперативно спасибо,,,,,
4232099,5,спасибо данному сотруднику,,,,,
4231772,5,звонки не поступают при звонке,,,,,
4231359,5,спасибо за быстроту,,,,,
4231245,5,специалист оперативно устранил поломку очень доволен и благодарим за оперативность специалисту выписать премию,,,,,
4231128,5,быстро отреагировали достаточно быстро устранили течь вечером сантехник ещё раз пришёл удостовериться что все в порядке спасибо,,,,,
4231026,5,да спасибо дверь починили,,,,,
4230799,5,спасибо счетчик заработал,,,,,
4230769,5,отличная работа быстро качественно аккуратно спасибо большое,,,,,
4230424,5,счёт на р все ещё в личном кабинете,,,,,
4230360,5,спасибо за оперативность все настроено,,,,,
4230075,5,вчера мне сказали несколько диспетчеров что заявки не было о протечке с моего жк,,,,,
4229868,5,всё оперативно исправили молодцы,,,,,
4229707,5,прильи быстро спасибо,,,,,
4229497,5,спасибо большое оперативно помогли решить вопрос,,,,,
4229412,5,оперативно решили вопрос,,,,,
4229330,5,ок спасибо,,,,,
4229242,5,хороший мужчина консультировал,,,,,
4229169,5,очень удобно,,,,,
4229078,5,спасибо большое с уважением евгений,,,,,
4228897,5,сантехники приехали оперативно и устранили протечку в смесителе спасибо,,,,,
4228815,5,спасибо вам,,,,,
4228768,5,специалист отличный вежливый и быстро сделал я очень довольна,,,,,
4228524,5,все работает как надо спасибо,,,,,
4228491,5,быстро решили проблему электрики пришли почти сразу после заявки спасибо большое,,,,,
4228481,5,здравствуйте спасибо огромное специалистам за быстрый ответ и решение нашей проблемы,,,,,
4228457,5,спасибо мастеру все быстро сделал,,,,,
4228411,5,оперативно и быстро супер всегда бы так,,,,,
4228313,5,устное разрешение на установку кодового замка получено после установки сообщим код в управляющую компанию спасибо,,,,,
4228280,5,детализация предоставлена с была закащана с просьба выдать на все месяцы года,,,,,
4227944,5,слишком часто ломаются лифты,,,,,
4227915,5,все замечательно,,,,,
4227850,5,спасибо большое за помощь в решении вопроса,,,,,
4227759,5,на этот раз быстро отключили спасибо,,,,,
4227554,5,оценка за оперативность отлично за уборку хорошо спасибо,,,,,
4227480,5,приходила в ук мне сказали за деньги купить себе новый ключ на каком основании выдали не рабочие и теперь платя за домофон я ещё и ключи должна покупать соседям дали бесплатно,,,,,
4227035,5,огромное спасибо вопрос был решен быстро специалист профессионал в своем деле,,,,,
4226978,5,починили,,,,,
4226802,5,спасибо что быстро отреагировали проблема решена,,,,,
4226768,5,спасибо большое оперативно,,,,,
4226734,5,приятно удивлена вопрос решился менее чем за сутки спасибо так красиво теперь и ничего не отравляет воздух и не портит вид,,,,,
4226718,5,все прекрасно спасибо,,,,,
4226706,5,спасибо всё быстро устранено,,,,,
4226692,5,здорово что подсказали не за что бы сам не догадался,,,,,
4226652,5,спасибо куприянову и и,,,,,
4226636,5,спасибо большое что есть специалисты в ук которым небезразлично спасибо куприянову и и,,,,,
4226465,5,сами устранили,,,,,
4226443,5,быстро исправили причину шума щитка спасибо за оперативность,,,,,
4226268,5,спасибо большое за разъяснения теперь все ясно и понятно,,,,,
4226175,5,оперативно отреагировали быстро сделали спасибо,,,,,
4226089,5,спасибо скажите пожалуйста на андроид откуда можно скачать данное приложение не получается пишет что не поддерживается,,,,,
4225989,5,спасибо за скорость работы,,,,,
4225811,5,стулья привезли а зеркало нет,,,,,
4225753,5,сантехник пришёл всё сделал,,,,,
4225724,5,спасибо александр все оперативно выполнил очень внимательно и уважительно исполнил заказ,,,,,
4225635,5,спасибо жду перерасчет,,,,,
4225626,5,очень оперативно решили вопрос спасибо,,,,,
4225575,5,красавчеги,,,,,
4225435,5,спасибо все устранено,,,,,
4225170,5,пришли очень оперативно,,,,,
4225103,5,мы сами устранили,,,,,
4225040,5,отличный аккуратный специалист,,,,,
4225032,5,всё было сделано быстро и качественно огромное спасибо мастеру,,,,,
4224936,5,супер мастер,,,,,
4224874,5,мерси,,,,,
4224703,5,спасибо большое за решение вопроса,,,,,
4224664,5,спасибо всё исправили,,,,,
4224554,5,спасибо все поняла,,,,,
4224482,5,жаль не с первого раза звонков,,,,,
4224118,5,просьба очищать своевременн не дожидаясь заявок,,,,,
4224033,5,мастер отключил колонку оповещения от сети пищать перестала но и оповещать не будет,,,,,
4224005,5,нашли причину,,,,,
4223977,5,оперативно удобно,,,,,
4223959,5,все отлично выявили проблему,,,,,
4223869,5,спасибо большое всё очень оперативно приятно когда нас слышат и понимают всего доброго,,,,,
4223859,5,всю ночь стоят палеты и стеллажи у подъезда,,,,,
4223800,5,ответа на вопрос нет,,,,,
4223719,5,благодарю вас,,,,,
4223661,5,сантехник пришел в день об обращения вопрос решен на месте спасибо за оперативность,,,,,
4223587,5,быстро спасибо,,,,,
4223388,5,оперативно заменили и опломбировали спасибо,,,,,
4223285,5,классно,,,,,
4223272,5,ремонтные работы по данной заявке выполнены в полном объеме и в кратчайшие сроки,,,,,
4223241,5,всё сделали хорошо и быстро,,,,,
4223153,5,мне нужно присутствовать при съеме контрольных показаний счетчики все в коридоре возможно вызов в выход дни,,,,,
4223142,5,быстро и оперативно помогли решить вопрос,,,,,
4223029,5,спасибо быстро освободили,,,,,
4222957,5,электрик смог настроить свет в коридоре удаленно с помощью отключения электричества в квартире правда после этого снова отвалился интернет и снова в пятницу придет монтажник настраивать роутер а после прошлого посещения монтажника свет в коридоре и закончился,,,,,
4222777,5,тяп ляп ну ладно тут везде так,,,,,
4222690,5,спасибо вижу счетчики в приложении,,,,,
4222643,5,сергей настоящий профи все четко и по делу очень рада что именно ему досталась наша заявка спасибо,,,,,
4222607,5,очень вежливый контактный мастер только положительные впечатления от подхода к работе и ее выполнению,,,,,
4222565,5,а кто заявку подавал я не подвала или это автоматически,,,,,
4222446,5,профессионал все решили,,,,,
4222362,5,спасибо мастеру за работу,,,,,
4222340,5,сантехник андрей качественно выполнил свою работу,,,,,
4222299,5,быстрое решение спасибо руслану,,,,,
4222276,5,всё отлично решили всё,,,,,
4222274,5,не вписан ещё один человек,,,,,
4222082,5,спасибо за быстрое решение,,,,,
4222023,5,спасибо большое за помощь,,,,,
4221927,5,очень часто ломается,,,,,
4221917,5,спасибо очень быстро решили вопрос по заявке,,,,,
4221772,5,где можно посмотреть прайс на услуги ваших электриков что за инкогнито цены которые мне потом озвучивают,,,,,
4221569,5,надо что то делать родители говорят что больше не придут в гости потому что лифт постоянно не работает,,,,,
4221567,5,ну надо что то делать как быть дальше если постоянно лифт выходит из строя,,,,,
4221565,5,давайте уде чинить грузовой лифт его про отключили и не чинят очередь га лифт и пассажирский лифт ломается раз в два дня делайте уже что нибудь,,,,,
4221447,5,быстро отреагировали,,,,,
4221334,5,сняла одну звезду за молчаливое закрытие заявки а так действительно пришла домой свет уже был,,,,,
4221099,5,не отображаются счета на оплату,,,,,
4221077,5,большое спасибо все починили очень оперативно,,,,,
4220856,5,благодарю ростислава быстро и качественно заменил резинку манжету в стиральной машине,,,,,
4220642,5,прекрасный мастер все оперативно решил благодарю,,,,,
4220445,5,здравствуйте когда будет видна оплата платили по реквизитам,,,,,
4220372,5,спасибо за оперативность за быструю обратную связь,,,,,
4220321,5,сегодня после обеда буду по данному адрпесу прошу электрика связаться со мной,,,,,
4220220,5,быстро оперативно сотрудник прибыл как по таймеру спасибо,,,,,
4220012,5,долго ехали сигнализация орала несколько часов невозможно нормально работать и жить когда под ухом без перерыва несколько часов голосит сигнализация,,,,,
4219996,5,благодарю вопрос был оперативно решен,,,,,
4219789,5,все четко сделал,,,,,
4219754,5,доводчик заменили в тот же день спасибо,,,,,
4219670,5,быстро и качественно,,,,,
4219646,5,счет оплачен квитанция выслана вам в чате,,,,,
4219625,5,оперативно все исправили,,,,,
4219518,5,спасибо мастеру починил всё быстро и профессионально поставил новый доводчик дверь теперь закрывается теплопотерь нет,,,,,
4219489,5,спасибо большое что услышали убрали возле мусор теперь хоть рядом с банками бросать не будут люди мусор,,,,,
4219427,5,за оперативность спасибо большое,,,,,
4219422,5,огромное спасибо специалистам,,,,,
4219378,5,электрик все отлично объяснил и помог устранить проблему очень профессионально молодец,,,,,
4219364,5,хоть фото не этого места но подтверждаю что работа выполнена и главное выполнена оперативно,,,,,
4219359,5,было бы удобнее если сразу дали ссылку или название раздела где эту заявку оформить потому что в приложении очень неудобно искать где подать эту заявку чёрт ногу сломит,,,,,
4219271,5,спасибо оперативно получены по электронной почте,,,,,
4219270,5,благодарю за быстрый ответ,,,,,
4219268,5,большое спасибо за оперативную работу,,,,,
4219232,5,моя ошибка,,,,,
4219218,5,оперативно большое спасибо,,,,,
4219139,5,зеркало не было подключено к проводке пои замене в прошлом году что теперь делать не известно заведу новую заявку на замену зеркала,,,,,
4218988,5,прошу перенести урну от подъезда чтобы у людей не было собоазна поставить туда свой бытовой мусор,,,,,
4218908,5,электрик справился с проблемой за минут молодец,,,,,
4218859,5,очень оперативно решили проблему и восстановили освещение в холле,,,,,
4218817,5,большое спасибо быстро исправили,,,,,
4218759,5,лифт работает,,,,,
4218754,5,большое спасибо очень быстро исправили,,,,,
4218747,5,ответ получен на один вопрос из двух второй вопрос просто проигнорирован,,,,,
4218724,5,замечательный сантехник который правда помогает очень приятный и воспитанный мужчина,,,,,
4218607,5,больше спасибо всё работает,,,,,
4218476,5,ничего не выполнено не пишите х подобный бардак как в ук пригорода вижу впервые,,,,,
4218453,5,спасибо большое электрику,,,,,
4218409,5,сделанно не аккуратно торчат резинки,,,,,
4218310,5,подача тепла возобновилась в короткие сроки,,,,,
