id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен
3927965,5,спасибо включить кран,,,,,
3928090,5,хороший специалист спасибо,,,,,
3928119,5,проблема не решить но дать исчерпывающий разъяснение рекомеедация,,,,,
3928138,5,идеально,,,,,
3928192,5,спасибо большой за помощь мария решить быстро вопрос настоящий специалист,,,,,
3928288,5,всё пройти быстро спасибо сотрудник,,,,,
3928290,5,благодаря помощь анастасия быстро всё решить отличный оперативный работа,,,,,
3928297,5,быстро оперативно спасибо мастер,,,,,
3928345,5,спасибо за ваш работа,,,,,
3928349,5,всё устранить короткий срок молодец,,,,,
3928497,5,быстро качественно без лишний вопрос нюанс,,,,,
3928714,5,оперативно качественно спасибо,,,,,
3928888,5,спасибо за быстрый решение вопрос,,,,,
3929431,5,мгновенно спасибо,,,,,
3929549,5,оказаться это не авария а нюанс система водоснабжение отопление всё подробно объяснить спасибо,,,,,
3929557,5,спасибо отличный работа прекрасный коллектив,,,,,
3929624,5,спасибо оперативно устранить проблема,,,,,
3929881,5,быстро понятно спасибо,,,,,
3929910,5,вопрос решить,,,,,
3929918,4,спасибо за проявить участие инциатив,,,,,
3929997,5,хоть заявка быстро отреагировать,,,,,
3930019,5,заменить,,,,,
3930202,5,спасибо большой за оперативный реагирование устранение неисправность,,,,,
3930255,5,большой спасибо за оперативность решение вопрос,,,,,
3930387,5,грамотный специалист,,,,,
3930751,5,электрик быстро прийти всё устранить спасибо очень довольный работа,,,,,
3930767,5,спасибо за оперативность желательно проверить другой столб освещение,,,,,
3930838,5,супер оперативно,,,,,
3930866,5,быстро умтранить,,,,,
3930927,5,оперативно качественно мастер решить проблема огромный спасибо он,,,,,
3931016,5,быстро исправить спасибо,,,,,
3931695,5,благодарить за помощь,,,,,
3932129,5,оперативно аккуратно удобный время,,,,,
3932312,5,быстро обработать заявка спасибо за оперативность,,,,,
3932459,5,молодец спасибо,,,,,
3932495,5,всё сделать отлично,,,,,
3932575,5,хороший мастер сделать всё быстро,,,,,
3932622,3,проблема решить после тот сходить офис разьяснить палец,,,,,
3932847,5,работа выполнить краткий срок благодарить,,,,,
3932946,5,мастер прийти следующий день ответить всё вопрос выдать рекомендация по устранение проблема спасибо,,,,,
3932950,5,всё сделать очень быстро спасибо большой,,,,,
3932971,5,при личный общение быть решить всё вопрос полный взаимопонимание отлично выполнить работа,,,,,
3933019,5,всё супер,,,,,
3933123,5,спасибо всё оперативно сделать,,,,,
3933159,5,спасибо отреагировать очень быстро,,,,,
3933243,5,очень быстро отреагировать посмотреть далёкий быть,,,,,
3933289,5,здравствуйте спасибо геннадий за работа всё проверить решить работа просьба если ранее вопрос не решить то не закрывать заявка просто так а передавать информация специалист указанный сфера,,,,,
3933331,5,благодарить за оперативный решение ответственный сотрудник держать я курс выполнение заявка за он отдельный спасибо очень клиентоориентировать подход спасибо,,,,,
3933799,5,вауа супер спасибо,,,,,
3933980,5,наконец то спасибо,,,,,
3934049,5,огромный спасибо очень помочь быстро профессионально,,,,,
3934120,5,всё нормально спасибо,,,,,
3934243,5,спасибо огромный татьяна вопрос решиться очень оперативно чётко,,,,,
3934485,5,спасибо оператор деж аварийный смена за оперативный работа,,,,,
3934520,1,проблема решить временно надеяться люк поменять,,,,,
3934549,5,отреагировать оперативно проблема решить исправить по звонок телефон,,,,,
3934613,5,ольга птушкина очень быстро грамотно решить наш вопрос большой спасибо,,,,,
3934650,5,спасибо за обратный связь,,,,,
3934651,5,очень оперативно внести дать по поверка,,,,,
3934695,5,спасибо вы большой быстро среагировать,,,,,
3934911,2,решиться сам себя,,,,,
3934913,5,сантехник очень быстро отключить вода а сварщик очень быстро качественно устранить проблема вновь надеяться большой не увидеться,,,,,
3934970,5,быстро среагировать,,,,,
3935103,5,всё сделать течение час спасибо,,,,,
3935268,5,большой спасибо я оперативно всё сделать,,,,,
3935291,5,спасибо за фотоотчёт,,,,,
3935478,5,спасибо большой свет сделать,,,,,
3935483,5,быстро отреагировать пятёрка спасибо,,,,,
3935575,5,мастер свой дело,,,,,
3935602,5,отличный сантехник спасибо за работа,,,,,
3935655,5,замечание устранить,,,,,
3935801,5,оперативно исправить неполадка спасибо,,,,,
3935871,5,огромный благодарность за оперативный корректный решение мой вопрос,,,,,
3935906,5,супер спасибо большой,,,,,
3936198,5,татьяна супер сотрудник оперативно решать всё вопрос касательно аренда парковочный место пригород лесной татьяна максимально ответственный отзывчивый человек хороший сотрудник управлять компания по мой личный мнение,,,,,
3936258,5,реагировать быстро отключить сигнализация пожарный тревога спасибо огромный,,,,,
3936309,5,спасибо проверить пеекрасный работа,,,,,
3936353,5,спасибо оперативно,,,,,
3936497,3,ответить быстро но увы ничего не смочь сделать,,,,,
3936508,5,спасибо за быстрый устранение проблема,,,,,
3936546,5,здравствуйте большой спасибо дежурный диспетчер перезвонить течение минута от подача заявка благодарить за сотрудничество уважение ю п,,,,,
3936571,5,чётко понятно спасибо,,,,,
3936715,5,спасибо оператор умничка,,,,,
3936835,5,спасибо большой проблема мастер решить быстро качественно,,,,,
3936898,5,спасибо валерий всё исправить теперь дом тишина спокойствие,,,,,
3936999,5,лифт работать спасибо,,,,,
3937078,5,спасибо оперативно качественно,,,,,
3937325,5,специалист приехать быстро спустить грузовой застрять лифт этаж освободить человек большой спасибо,,,,,
3937478,5,ольга большой спасибо хороший день,,,,,
3937801,4,надпись убрать но внешний вид панель щит испортить остаться царапина,,,,,
3937869,5,всё решить оперативно,,,,,
3938059,5,работа непосредственно по замена сливной фурнитура ванна выполнить быстро качественно а вот согласование работа процесс бесконечный к сожаление не польза собственник хорошо удаться достигнуть консенсус,,,,,
3938452,4,устранить быстро хотеться бы заметить целое недостаток крепление проектирование когда металлический дверь доводчик крепиться обычный самореза по кол ву дырка от старый место видно сам по себя методика крепление не продумать самореза металл слабо жить решение недолгий жизненный цикл,,,,,
3938472,5,очень быстро ответить,,,,,
3938558,5,мастер достаточно быстро решить наш вопрос надо быть повернуть направление регулятор температура батарея отопление другой сторона после выполнение работа аккуратно всё протереть приятно большой спасибо,,,,,
3938590,5,всё оперативно качественно,,,,,
3938597,5,всё быть сделать быстро профессионально,,,,,
3938642,5,хороший сотрудник приятно общаться получать ответ всё вопрос,,,,,
3938725,5,очень быстро оперативно ответить спасибо,,,,,
3938879,5,спасибо мастер за оперативность,,,,,
3938894,5,спасибо быстро ответить,,,,,
3939087,5,спасибо большой вы за качественный работа,,,,,
3939089,5,спасибо вы за понимание,,,,,
3939235,5,очень приятный инженер,,,,,
3939342,5,благодарить за починка лифт работать,,,,,
3939350,5,оперативно сделать спасибо,,,,,
3939447,5,быстро чётко спасибо,,,,,
3939683,5,спасибо большой за уборка,,,,,
3939792,5,молодец даже наслать время проконсультировать,,,,,
3939998,5,молодец большой спасибо оксана,,,,,
3940096,5,супер теперь кнопка светиться,,,,,
3940214,5,очень оперативно спасибо огромный,,,,,
3940375,5,прислать окно подкрутить быстро,,,,,
3940395,5,спасибо поставить теперь ждать отопление чтоб понять работать или нет,,,,,
3940684,5,спасибо вы за работа,,,,,
3940717,5,быстро для подъезд вполне хорошо,,,,,
3940757,5,спасибо всё понятно благодушно разъяснить,,,,,
3940842,5,быстро устранить,,,,,
3940861,5,мастер всё сделать быстро всё отлично работа довольный,,,,,
3940903,5,спасибо за оперативный обратный связь,,,,,
3940995,5,спасибо за грамотный специалист,,,,,
3941055,5,отличный специалист максим луговой,,,,,
3941141,5,большой спасибо всё сделать,,,,,
3941162,5,отличный работа очень профессиональный вежливый сотрудник,,,,,
3941310,5,быстро сработать позвонить сказать всё хорошо ложный тревога,,,,,
3941386,5,быстро оперативно демонтировать замок,,,,,
3941457,5,оперативно благодарить,,,,,
3941503,5,большой спасибо сантехник,,,,,
3941548,5,супер быстро помочь по телефон помочь всё решить отлично,,,,,
3941672,5,лифт снова работать заявка исполнить очень быстро,,,,,
3941724,5,если бы не сотрудник ук никита уборщица бы никогда нормально не помыть мы этаж,,,,,
3941762,5,проблема устранить достаточно оперативно,,,,,
3941800,5,спасибо сотрудник ук никита благодаря он мы нормально помыть этаж спасибо большой,,,,,
3941819,5,вопрос нет молодец супер оперативно,,,,,
3941927,5,всё пройти отлично заранее позвонить предупредить о приход сделать всё быстро вежливый разуться хотя я говорить не нужно у мы пыльно спасибо,,,,,
3941951,5,благодарить от имя ребёночек они родитель,,,,,
3942001,5,отлично спасибо большой,,,,,
3942424,5,оперативно мастер подойти всё неполадка устранить мастер тактичный молодой человек спасибо,,,,,
3942447,5,исправить,,,,,
3942595,5,благодарить за оперативность хороший день,,,,,
3942634,5,оперативно решить вопрос спасибо,,,,,
3942777,5,замечательный мастер,,,,,
3942812,5,скорость супер,,,,,
3942818,5,быстро проучить,,,,,
3942831,5,роман он коллега супер специалист,,,,,
3942841,5,спасибо большой мария,,,,,
3942887,5,огромный спасибо за помощь проделать вы работа,,,,,
3943072,5,большой спасибо ольга очень помочь ответить всё вопрос,,,,,
3943196,5,выполнить отлично,,,,,
3943364,5,спасибо за быстрый реагирование заявка,,,,,
3943589,5,всё работать спасибо,,,,,
3943607,5,супербыстро спасибо,,,,,
3943634,5,огромный спасибо сантехник геннадий за качественно оказать услуга профессионализм приятно иметь дело такой человек,,,,,
3944008,5,спасибо вопрос решить сжатый срок быть предоставить обратный связь,,,,,
3944164,5,электрик снять показание быть ждать ответ,,,,,
3944488,5,спасибо огромный за понимание,,,,,
3944509,5,течь устранить,,,,,
3944648,5,спасибо за проверка за обратный звонок разъяснение,,,,,
3944742,5,спасибо но можно убирать регулярно без заявка,,,,,
3944810,5,быстро оперативно,,,,,
3944861,5,оперативно решить проблема,,,,,
3944876,5,всё быстро оперативно,,,,,
3944996,5,спасибо большой всё отлично,,,,,
3945026,5,всё быстро срок спасибо,,,,,
3945035,5,очень добрый женщина,,,,,
3945081,5,спасибо вы большой,,,,,
3945243,4,небольшой неточность консультация нужно набрать код от домофон нажать колокольчик панель иначе домашний подъезд не пропускать,,,,,
3945310,5,супер специалист,,,,,
3945582,5,выполнить быстро но хотеться бы чтобы это не происходить,,,,,
3945698,5,всё рассказать объяснить,,,,,
3945720,5,спасибо большой всё отлично,,,,,
3945746,5,всё оперативно быстро спасибо,,,,,
3945794,5,спасибо удивление вопрос быть решить быстро оперативно,,,,,
3945901,5,решить ситуация быстро спасибо,,,,,
3946019,5,спасибо большой всё выполнить быстро качественно,,,,,
3946026,5,андрей всё сделать хорошо,,,,,
3946274,5,да спасибо теперь лифт заработать,,,,,
3946414,5,специалист прекрасно выполнить работа благодарный за отзывчивость большой бы такой сотрудник,,,,,
3946690,5,быстро решить проблема,,,,,
3946716,5,очень оперативно справиться,,,,,
3946729,5,спасибо очень быстро отреагировать,,,,,
3946768,5,всё сделать оперативно мастер воронков сергей сделать всё быстро,,,,,
3946799,5,очень оперативно решить проблема,,,,,
3946853,5,всё хорошо спасибо,,,,,
3946899,5,добрый день работа исполнить благодарить,,,,,
3946934,5,спасибо татьяна весь информация обновить,,,,,
3947311,5,очень подробно большой спасибо за консультация,,,,,
3947432,5,огромный спасибо сергей,,,,,
3947727,5,отзывчивый приятный готовый быть сразу оформить акт но ещё раз проверить сушилка обнаружить сто есть кнопка включение,,,,,
3947806,5,спасибо наш ук есть такой специалист причина отсутствие электричество быть найти сразу быстро устранить,,,,,
3947834,5,большой спасибо за робот,,,,,
3947929,5,прекрасно выполнить работа получить ценный рекомендация будущее спасибо,,,,,
3947984,5,быстро отключить пожарный вытяжка,,,,,
3948043,5,потрясающе,,,,,
3948159,5,сделать всё быстро качественно,,,,,
3948185,5,быстро приехать мастер составить акт,,,,,
3948217,5,спасибо татьяна,,,,,
3948226,5,супер мег оперативно спасибо,,,,,
3948403,5,отличный работа мастер быстро качественно,,,,,
3948418,5,большой спасибо за своевременный обратный связь всё чётко объяснить культурно,,,,,
3948436,5,отличный мастер большой спасибо за помощь,,,,,
3948528,5,благодарить за оперативность понимание,,,,,
3948632,5,спасибо большой за оперативность качество,,,,,
3948735,5,спасибо решить свой проблема а то то не очень платить вовремя а ты про долг писать,,,,,
3948738,5,разобраться спасибо,,,,,
3948958,5,мастер быстро прийти быстро понять проблема быстро устранить её общий всё отлично спасибо,,,,,
3949033,5,работа выполнить отлично быстро качественно спасибо большой,,,,,
3949214,5,спасибо молодец,,,,,
3949304,5,спасибо за быстрый качественный решение вопрос,,,,,
3949394,5,всё отлично специалист прийти через минута после заявка всё оперативно починить,,,,,
3949561,5,спасибо огромный но уборка лифт это временной решение проблемма потому они гадить систематически просьба выявить наказать нарушитель,,,,,
3949596,5,мастер самый хороший спасибо вы огромный за такой сотрудник,,,,,
3949613,5,спасибо так быстро сделать красивый светодиодный лампа поставить,,,,,
3949687,5,оперативно отреагировать заявка устранить,,,,,
3949875,5,добрый день спасибо за такой прекрасный сотрудник,,,,,
3949884,5,спасибо за оперативность после укладка плитка остаться незаделать шов стык для сравнение этаж холл шов ровно закрытый просьба завершить работа до конец,,,,,
3950162,5,заявка выполнить слово электрика заявка выполнить квартира собственник не быть там не проживать,,,,,
3950433,5,мастер прийти быстро всё быстро сделать,,,,,
3950683,5,огромный спасибо максимально быстро качественно просто сотрудник месяц,,,,,
3950754,5,спасибо вы большой за оперативность качество,,,,,
3950893,5,вот это скорость спасибо,,,,,
3951189,5,шикарный специалист спасибо за отличный работа скорость,,,,,
3951598,5,первый раз так быстро,,,,,
3951714,5,добрый утро спасибо только больший просьба ранее это светильник мы менять лампочка так к не быть лампочка цоколь мы ставить переходник вернуть он пожалуйста,,,,,
3952062,5,оперативно качественно,,,,,
3952142,5,остановить течь дать рекомендация делать далёкий большой спасибо,,,,,
3952250,5,оперативно вежливый такой нет москва,,,,,
3952354,5,спасибо за оперативность но я так не понять почему редуктор мы поставить плохой когда весь менять,,,,,
3952439,5,спасибо большой сантехник быстро устранить засор,,,,,
3952649,5,огромный спасибо за оперативность,,,,,
3952848,5,приехать быстро всё сделать чётко благодарить,,,,,
3953130,5,вода стать тёплый,,,,,
3953192,5,спасибо большой мастер всё быстро сделать,,,,,
3953263,5,спасибо за быстрый качественный работа,,,,,
3953366,5,всё подробно показать объяснить спасибо,,,,,
3953752,5,спасибо за разъяснение,,,,,
3953818,5,сантехник объяснить причина проблема для хороший напор вода нужно менять смеситель картридж теперь понятно спасибо,,,,,
3953824,5,быстро чётко,,,,,
3954582,5,отличный мастер решить профессионально вопрос большой спасибо,,,,,
3954839,5,спасибо вы большой консультант помочь решение проблема объяснить всё очень доступно спасибо вы огромный,,,,,
3955070,5,супер менеджер,,,,,
3955195,5,спасибо большой за быстрый реакция успокоить,,,,,
3858246,1,кнопка лифт этаж грузовой лифт до сей пора не работать,,,,,
3861485,1,кнопка всё вываливаться,,,,,
3862765,1,быть верить действительно травить,,,,,
4237692,5,быстро прислать код единственный смущать код лёгкий слишком,,,,,
4237302,5,спасибо быстро оперативно закрепить светильник,,,,,
4237239,5,всё быстро решить спасибо,,,,,
4237163,5,оперативный решение вопрос спасибо,,,,,
4237053,5,благодарить за оперативный предоставление информация,,,,,
4236894,5,всё прекрасно оперативно но акт хотеться бы получить,,,,,
4236872,5,всё отлично большой спасибо,,,,,
4236740,5,спасибо за оперативность супер,,,,,
4236551,5,спасибо за быстрый ответ всё понятно объяснить,,,,,
4236530,5,молниеносно,,,,,
4236469,5,большой спасибо за оперативный ответ,,,,,
4236406,5,всё отлично сантехник оперативно прийти при я всё устранить видно спец свой дело,,,,,
4236382,5,оперативно профессионально всё устранить спасибо,,,,,
4236102,5,мастер молодец,,,,,
4235894,5,специалист выйти связь по заявка достаточно быстро консультация уже не требоваться муж справиться задача самостоятельно,,,,,
4235790,5,добросовестный мастер виктор,,,,,
4235478,5,к сожаление протечка всё равно есть небольшой нужно менять гайка,,,,,
4235471,5,батарея опять остыть то идти не так почему заявка закрытый,,,,,
4235354,5,всё отлично сделать тот де день спасибо,,,,,
4235110,5,не понимать можно отрапортовать работа выполнить когда скрипеть дверь хлопать так всё остаться без изменение,,,,,
4234433,5,благадарить вы за оказать услуга,,,,,
4234406,5,спасибо антон за грамотность свой работа,,,,,
4234317,5,вопрос не решить,,,,,
4234085,5,спасибо дмитрий прийти оперативно всё сделать,,,,,
4233842,5,спасибо за оперативный решение заявка,,,,,
4233795,5,здравствуйте я нужный подтверждение оплата а не квитанция прислать пожалуйста,,,,,
4233537,5,вопрос за декабрь сумма более так р из за такой больший разница,,,,,
4233528,5,быстро слово сантехника всё сделать,,,,,
4233496,5,мастер прийти быстро пломба тоже поставить быстро спасибо,,,,,
4233386,5,по сам консультация вопрос нет а вот то при обновление приложение слетать настройка нехорошо,,,,,
4233334,5,а я получить схема от застройщик я бояться повредить проводка розетка выключатель при монтаж,,,,,
4233035,5,оперативно прислать выполнить осмотр составить акт всё интересовать вопрос ответить благодарить,,,,,
4233009,5,всё хорошо быстро,,,,,
4232957,5,мастер молодец быстро всё качественно сделать,,,,,
4232822,5,оперативно восстановить элетроэнергия,,,,,
4232820,5,довольно быстро ликвидировать отсутствие электричество,,,,,
4232446,5,вежливый специалист,,,,,
4232359,5,кирилл спасибо позвонить разъяснить нет такой ограничение у мы,,,,,
4232163,5,ответ вопрос предоставить,,,,,
4232155,5,сантехник валерий объяснить всё по телефон пока проблема нет,,,,,
4232114,5,быстро оперативно спасибо,,,,,
4232099,5,спасибо дать сотрудник,,,,,
4231772,5,звонок не поступать при звонок,,,,,
4231359,5,спасибо за быстрота,,,,,
4231245,5,специалист оперативно устранить поломка очень довольный благодарить за оперативность специалист выписать премия,,,,,
4231128,5,быстро отреагировать достаточно быстро устранить течь вечером сантехник ещё раз прийти удостовериться всё порядок спасибо,,,,,
4231026,5,да спасибо дверь починить,,,,,
4230799,5,спасибо счётчик заработать,,,,,
4230769,5,отличный работа быстро качественно аккуратно спасибо большой,,,,,
4230424,5,счёт р всё ещё личный кабинет,,,,,
4230360,5,спасибо за оперативность всё настроить,,,,,
4230075,5,вчера я сказать несколько диспетчер заявка не быть о протечка мой жк,,,,,
4229868,5,всё оперативно исправить молодец,,,,,
4229707,5,прилья быстро спасибо,,,,,
4229497,5,спасибо большой оперативно помочь решить вопрос,,,,,
4229412,5,оперативно решить вопрос,,,,,
4229330,5,около спасибо,,,,,
4229242,5,хороший мужчина консультировать,,,,,
4229169,5,очень удобно,,,,,
4229078,5,спасибо большой уважение евгений,,,,,
4228897,5,сантехник приехать оперативно устранить протечка смеситель спасибо,,,,,
4228815,5,спасибо вы,,,,,
4228768,5,специалист отличный вежливый быстро сделать я очень довольный,,,,,
4228524,5,всё работать надо спасибо,,,,,
4228491,5,быстро решить проблема электрик прислать почти сразу после заявка спасибо большой,,,,,
4228481,5,здравствуйте спасибо огромный специалист за быстрый ответ решение наш проблема,,,,,
4228457,5,спасибо мастер всё быстро сделать,,,,,
4228411,5,оперативно быстро супер всегда бы так,,,,,
4228313,5,устный разрешение установка кодовый замок получить после установка сообщить код управлять компания спасибо,,,,,
4228280,5,детализация предоставить быть закащана просьба выдать всё месяц год,,,,,
4227944,5,слишком часто ломаться лифт,,,,,
4227915,5,всё замечательный,,,,,
4227850,5,спасибо большой за помощь решение вопрос,,,,,
4227759,5,этот раз быстро отключить спасибо,,,,,
4227554,5,оценка за оперативность отлично за уборка хорошо спасибо,,,,,
4227480,5,приходить ук я сказать за деньга купить себя новый ключ какой основание выдать не рабочий теперь платить за домофон я ещё ключ должный покупать сосед дать бесплатно,,,,,
4227035,5,огромный спасибо вопрос быть решить быстро специалист профессионал свой дело,,,,,
4226978,5,починить,,,,,
4226802,5,спасибо быстро отреагировать проблема решить,,,,,
4226768,5,спасибо большой оперативно,,,,,
4226734,5,приятно удивить вопрос решиться менее за сутки спасибо так красиво теперь ничего не отравлять воздух не портить вид,,,,,
4226718,5,всё прекрасно спасибо,,,,,
4226706,5,спасибо всё быстро устранить,,,,,
4226692,5,здорово подсказать не за бы сам не догадаться,,,,,
4226652,5,спасибо куприянов,,,,,
4226636,5,спасибо большой есть специалист ук который небезразличный спасибо куприянов,,,,,
4226465,5,сам устранить,,,,,
4226443,5,быстро исправить причина шум щиток спасибо за оперативность,,,,,
4226268,5,спасибо большой за разъяснение теперь всё ясно понятно,,,,,
4226175,5,оперативно отреагировать быстро сделать спасибо,,,,,
4226089,5,спасибо сказать пожалуйста андроид откуда можно скачать данный приложение не получаться писать не поддерживаться,,,,,
4225989,5,спасибо за скорость работа,,,,,
4225811,5,стул привезти а зеркало нет,,,,,
4225753,5,сантехник прийти всё сделать,,,,,
4225724,5,спасибо александр всё оперативно выполнить очень внимательно уважительно исполнить заказ,,,,,
4225635,5,спасибо ждать перерасчёт,,,,,
4225626,5,очень оперативно решить вопрос спасибо,,,,,
4225575,5,красавчег,,,,,
4225435,5,спасибо всё устранить,,,,,
4225170,5,прислать очень оперативно,,,,,
4225103,5,мы сам устранить,,,,,
4225040,5,отличный аккуратный специалист,,,,,
4225032,5,всё быть сделать быстро качественно огромный спасибо мастер,,,,,
4224936,5,супер мастер,,,,,
4224874,5,мерси,,,,,
4224703,5,спасибо большой за решение вопрос,,,,,
4224664,5,спасибо всё исправить,,,,,
4224554,5,спасибо всё понять,,,,,
4224482,5,жаль не первый раз звонок,,,,,
4224118,5,просьба очищать своевременна не дожидаться заявка,,,,,
4224033,5,мастер отключить колонка оповещение от сеть пищать перестать но оповещать не быть,,,,,
4224005,5,наслать причина,,,,,
4223977,5,оперативно удобно,,,,,
4223959,5,всё отлично выявить проблема,,,,,
4223869,5,спасибо большой всё очень оперативно приятно когда мы слышать понимать весь добрый,,,,,
4223859,5,весь ночь стоять палета стеллаж у подъезд,,,,,
4223800,5,ответ вопрос нет,,,,,
4223719,5,благодарить вы,,,,,
4223661,5,сантехник прийти день о обращение вопрос решить место спасибо за оперативность,,,,,
4223587,5,быстро спасибо,,,,,
4223388,5,оперативно заменить опломбировать спасибо,,,,,
4223285,5,классно,,,,,
4223272,5,ремонтный работа по дать заявка выполнить полный объём краткий срок,,,,,
4223241,5,всё сделать хорошо быстро,,,,,
4223153,5,я нужно присутствовать при съём контрольный показание счётчик всё коридор возможно вызов выход день,,,,,
4223142,5,быстро оперативно помочь решить вопрос,,,,,
4223029,5,спасибо быстро освободить,,,,,
4222957,5,электрик смочь настроить свет коридор удалённый помощь отключение электричество квартира правда после это снова отвалиться интернет снова пятница прийти монтажник настраивать роутер а после прошлое посещение монтажник свет коридор закончиться,,,,,
4222777,5,тяп ляп ну ладный тут везде так,,,,,
4222690,5,спасибо видеть счётчик приложение,,,,,
4222643,5,сергей настоящий профи всё чётко по дело очень рада именно он достаться наш заявка спасибо,,,,,
4222607,5,очень вежливый контактный мастер только положительный впечатление от подход к работа она выполнение,,,,,
4222565,5,а кто заявка подавать я не подвал или это автоматически,,,,,
4222446,5,профессионал всё решить,,,,,
4222362,5,спасибо мастер за работа,,,,,
4222340,5,сантехник андрей качественно выполнить свой работа,,,,,
4222299,5,быстрый решение спасибо руслана,,,,,
4222276,5,всё отлично решить всё,,,,,
4222274,5,не вписать ещё один человек,,,,,
4222082,5,спасибо за быстрый решение,,,,,
4222023,5,спасибо большой за помощь,,,,,
4221927,5,очень часто ломаться,,,,,
4221917,5,спасибо очень быстро решить вопрос по заявка,,,,,
4221772,5,где можно посмотреть прайс услуга ваш электрик за инкогнито цена который я потом озвучивать,,,,,
4221569,5,надо то делать родитель говорить большой не прийти гость потому лифт постоянно не работать,,,,,
4221567,5,ну надо то делать быть далёкий если постоянно лифт выходить из строй,,,,,
4221565,5,давать уд чинить грузовой лифт он про отключить не чинить очередь га лифт пассажирский лифт ломаться раз два день делать уже нибыть,,,,,
4221447,5,быстро отреагировать,,,,,
4221334,5,снять один звезда за молчаливый закрытие заявка а так действительно прийти домой свет уже быть,,,,,
4221099,5,не отображаться счёт оплата,,,,,
4221077,5,большой спасибо всё починить очень оперативно,,,,,
4220856,5,благодарить ростислав быстро качественно заменить резинка манжета стиральный машина,,,,,
4220642,5,прекрасный мастер всё оперативно решить благодарить,,,,,
4220445,5,здравствуйте когда быть видный оплата платить по реквизит,,,,,
4220372,5,спасибо за оперативность за быстрый обратный связь,,,,,
4220321,5,сегодня после обед быть по дать адрпес просить электрика связаться я,,,,,
4220220,5,быстро оперативно сотрудник прибыть по таймер спасибо,,,,,
4220012,5,долго ехать сигнализация орало несколько час невозможно нормально работать жить когда под ухо без перерыв несколько час голосить сигнализация,,,,,
4219996,5,благодарить вопрос быть оперативно решить,,,,,
4219789,5,всё чётко сделать,,,,,
4219754,5,доводчик заменить тот же день спасибо,,,,,
4219670,5,быстро качественно,,,,,
4219646,5,счёт оплатить квитанция выслать вы чат,,,,,
4219625,5,оперативно всё исправить,,,,,
4219518,5,спасибо мастер починить всё быстро профессионально поставить новый доводчик дверь теперь закрываться теплопотеря нет,,,,,
4219489,5,спасибо большой услышать убрать возле мусор теперь хоть рядом банк бросать не быть человек мусор,,,,,
4219427,5,за оперативность спасибо большой,,,,,
4219422,5,огромный спасибо специалист,,,,,
4219378,5,электрик всё отлично объяснить помочь устранить проблема очень профессионально молодец,,,,,
4219364,5,хоть фото не это место но подтверждать работа выполнить главное выполнить оперативно,,,,,
4219359,5,быть бы удобный если сразу дать ссылка или название раздел где этот заявка оформить потому приложение очень неудобно искать где подать этот заявка чёрт нога сломить,,,,,
4219271,5,спасибо оперативно получить по электронный почта,,,,,
4219270,5,благодарить за быстрый ответ,,,,,
4219268,5,большой спасибо за оперативный работа,,,,,
4219232,5,мой ошибка,,,,,
4219218,5,оперативно большой спасибо,,,,,
4219139,5,зеркало не быть подключить к проводка поить замена прошлый год теперь делать не известно завести новый заявка замена зеркало,,,,,
4218988,5,просить перенести урна от подъезд чтобы у человек не быть собоазный поставить туда свой бытовой мусор,,,,,
4218908,5,электрик справиться проблема за минута молодец,,,,,
4218859,5,очень оперативно решить проблема восстановить освещение холл,,,,,
4218817,5,большой спасибо быстро исправить,,,,,
4218759,5,лифт работать,,,,,
4218754,5,большой спасибо очень быстро исправить,,,,,
4218747,5,ответ получить один вопрос из два второй вопрос просто проигнорировать,,,,,
4218724,5,замечательный сантехник который правда помогать очень приятный воспитанный мужчина,,,,,
4218607,5,большой спасибо всё работать,,,,,
4218476,5,ничего не выполнить не писать х подобный бардак ук пригород видеть впервые,,,,,
4218453,5,спасибо большой электрик,,,,,
4218409,5,сделанно не аккуратно торчать резинка,,,,,
4218310,5,подача тепло возобновиться короткий срок,,,,,
4218282,5,благодарить за оперативность провести работа,,,,,
4218253,5,прогресс,,,,,
4218135,5,оперативно провести консультация проблема быть устранить огромный спасибо,,,,,
4218027,5,спасибо большой оперативно устранить течь по стояк ванная,,,,,
4218008,5,сумма который я должный заплатить за коммунальный услуга сохраниться рубль когда дать сумма уменьшиться перенести рубль,,,,,
4218004,5,какой акт выполнить работа мы должный предоставить ремонт делать сам,,,,,
4217998,5,спасибо вы огромный,,,,,
4217911,5,я звонить сообщить я нужный перерасчёт так декабрь пройти оплата сумма большой оплата,,,,,
4217635,5,спасибо за быстрый реакция решение проблема,,,,,
4217631,5,быстро отреагировать спасибо,,,,,
4217568,5,а можно фото акт скинуть,,,,,
4217525,5,спасибо валерий всё сделать хорошо маленький минус долго идти быть бы течь более сильный то за час но я думать это проблема обработка заявка он не сразу передать принять внимание плохо нет прямой аварийный телефон непосредственно живить рыбацкий звонить через десятый рука,,,,,
4217490,5,отлично так бы по весь сервис исполняться бы чётко быстро,,,,,
4217486,5,очень отзывчивый профи свой дело,,,,,
4217417,5,очень удобный сервис но пока ещё выяснять,,,,,
4217383,5,за ноябрь оплата быть куда мочь выслать подтверждать документ,,,,,
4217322,5,спасибо игорь,,,,,
4217286,5,спасибо большой всё сделать отлично,,,,,
4217169,5,супер быстро,,,,,
